group,RJ_pattern,resolution_time_sec
G6,Wrong Answer,3477
G6,Wrong Answer,368
G6,Wrong Answer,612
G6,Wrong Answer,3492
G6,Wrong Answer,13539
G6,Wrong Answer,1802
G6,Wrong Answer,2699
G6,Wrong Answer,16077
G6,Wrong Answer,57
G6,Wrong Answer,95
G6,Wrong Answer,3041
G6,Wrong Answer,1104
G6,Wrong Answer,3913
G6,Wrong Answer,14612
G6,Wrong Answer,2564
G6,Wrong Answer,496
G6,Wrong Answer,735
G6,Wrong Answer,658
G6,Wrong Answer,2155
G6,Wrong Answer,341
G6,Wrong Answer,15347
G6,Wrong Answer,332
G6,Wrong Answer,331
G6,Wrong Answer,292
G6,Wrong Answer,541
G6,Wrong Answer,2416
G6,Wrong Answer,2877
G6,Wrong Answer,13975
G6,Wrong Answer,751
G6,Wrong Answer,28543
G6,Wrong Answer,5712
G6,Wrong Answer,254
G6,Wrong Answer,865
G6,Wrong Answer,29564
G6,Wrong Answer,1091
G6,Wrong Answer,820
G6,Wrong Answer,2397
G6,Wrong Answer,11984
G6,Wrong Answer,4284
G6,Wrong Answer,1027
G6,Wrong Answer,565
G6,Wrong Answer,235
G6,Wrong Answer,2077
G6,Wrong Answer,74
G6,Wrong Answer,2842
G6,Wrong Answer,157
G6,Wrong Answer,196
G6,Wrong Answer,505
G6,Wrong Answer,314
G6,Wrong Answer,903
G6,Wrong Answer,165
G6,Wrong Answer,89
G6,Wrong Answer,665
G6,Wrong Answer,4626
G6,Wrong Answer,634
G6,Wrong Answer,2294
G6,Wrong Answer,1403
G6,Wrong Answer,152
G6,Wrong Answer,2444
G6,Wrong Answer,140
G6,Wrong Answer,128
G6,Wrong Answer,1393
G6,Wrong Answer,2106
G6,Wrong Answer,1150
G6,Wrong Answer,607
G6,Wrong Answer,172
G6,Wrong Answer,974
G6,Wrong Answer,3645
G6,Wrong Answer,545
G6,Wrong Answer,6977
G6,Wrong Answer,367
G6,Wrong Answer,6954
G6,Wrong Answer,2692
G6,Wrong Answer,1398
G6,Wrong Answer,654
G6,Wrong Answer,1009
G6,Wrong Answer,166
G6,Wrong Answer,135
G6,Wrong Answer,1212
G6,Wrong Answer,331
G6,Wrong Answer,194
G6,Wrong Answer,439
G6,Wrong Answer,2760
G6,Wrong Answer,289
G6,Wrong Answer,2293
G6,Wrong Answer,2218
G6,Wrong Answer,330
G6,Wrong Answer,543
G6,Wrong Answer,622
G6,Wrong Answer,834
G6,Wrong Answer,415
G6,Wrong Answer,1945
G6,Wrong Answer,45
G6,Wrong Answer,167
G6,Wrong Answer,914
G6,Wrong Answer,151
G6,Wrong Answer,112
G6,Wrong Answer,241
G6,Wrong Answer,108
G6,Wrong Answer,356
G6,Wrong Answer,5454
G6,Wrong Answer,92
G6,Wrong Answer,5141
G6,Wrong Answer,3458
G6,Wrong Answer,726
G6,Wrong Answer,1881
G6,Wrong Answer,41257
G6,Wrong Answer,385
G6,Wrong Answer,3069
G6,Wrong Answer,637
G6,Wrong Answer,15074
G6,Wrong Answer,16183
G6,Wrong Answer,364
G6,Wrong Answer,4231
G6,Wrong Answer,648
G6,Wrong Answer,217
G6,Wrong Answer,1616
G6,Wrong Answer,589
G6,Wrong Answer,1636
G6,Wrong Answer,5278
G6,Wrong Answer,421
G6,Wrong Answer,611
G6,Wrong Answer,573
G6,Wrong Answer,3388
G6,Wrong Answer,45
G6,Wrong Answer,534
G6,Wrong Answer,2941
G6,Wrong Answer,3625
G6,Wrong Answer,1334
G6,Wrong Answer,104
G6,Wrong Answer,524
G6,Wrong Answer,2379
G6,Wrong Answer,813
G6,Wrong Answer,1199
G6,Wrong Answer,503
G6,Wrong Answer,776
G6,Wrong Answer,869
G6,Wrong Answer,290
G6,Wrong Answer,47
G6,Wrong Answer,945
G6,Wrong Answer,231
G6,Wrong Answer,348
G6,Wrong Answer,466
G6,Wrong Answer,47
G6,Wrong Answer,4736
G6,Wrong Answer,1057
G6,Wrong Answer,1062
G6,Wrong Answer,310
G6,Wrong Answer,318
G6,Wrong Answer,1510
G6,Wrong Answer,477
G6,Wrong Answer,2339
G6,Wrong Answer,3384
G6,Wrong Answer,151
G6,Wrong Answer,4906
G6,Wrong Answer,375
G6,Wrong Answer,1104
G6,Wrong Answer,400
G6,Wrong Answer,8915
G6,Wrong Answer,444
G6,Wrong Answer,325
G6,Wrong Answer,139
G6,Wrong Answer,70
G6,Wrong Answer,1427
G6,Wrong Answer,688
G6,Wrong Answer,425
G6,Wrong Answer,28383
G6,Wrong Answer,593
G6,Wrong Answer,1563
G6,Wrong Answer,131
G6,Wrong Answer,10227
G6,Wrong Answer,577
G6,Wrong Answer,3213
G6,Wrong Answer,2551
G6,Wrong Answer,248
G6,Wrong Answer,4907
G6,Wrong Answer,278
G6,Wrong Answer,202
G6,Wrong Answer,12243
G6,Wrong Answer,386
G6,Wrong Answer,67
G6,Wrong Answer,818
G6,Wrong Answer,420
G6,Wrong Answer,236
G6,Wrong Answer,70
G6,Wrong Answer,2802
G6,Wrong Answer,5090
G6,Wrong Answer,59
G6,Wrong Answer,558
G6,Wrong Answer,2889
G6,Wrong Answer,440
G6,Wrong Answer,2099
G6,Wrong Answer,513
G6,Wrong Answer,243
G6,Wrong Answer,725
G6,Wrong Answer,1793
G6,Wrong Answer,665
G6,Wrong Answer,890
G6,Wrong Answer,3401
G6,Wrong Answer,15108
G6,Wrong Answer,2123
G6,Wrong Answer,3736
G6,Wrong Answer,1989
G6,Wrong Answer,292
G6,Wrong Answer,640
G6,Wrong Answer,13630
G6,Wrong Answer,365
G6,Wrong Answer,615
G6,Wrong Answer,566
G6,Wrong Answer,1927
G6,Wrong Answer,510
G6,Wrong Answer,84
G6,Wrong Answer,23982
G6,Wrong Answer,306
G6,Wrong Answer,484
G6,Wrong Answer,129
G6,Wrong Answer,314
G6,Wrong Answer,31692
G6,Wrong Answer,1085
G6,Wrong Answer,3665
G6,Wrong Answer,1586
G6,Wrong Answer,500
G6,Wrong Answer,4578
G6,Wrong Answer,3985
G6,Wrong Answer,1165
G6,Wrong Answer,2296
G6,Wrong Answer,577
G6,Wrong Answer,592
G6,Wrong Answer,495
G6,Wrong Answer,4938
G6,Wrong Answer,15364
G6,Wrong Answer,516
G6,Wrong Answer,133
G6,Wrong Answer,4289
G6,Wrong Answer,185
G6,Wrong Answer,1086
G6,Wrong Answer,143
G6,Wrong Answer,206
G6,Wrong Answer,666
G6,Wrong Answer,748
G6,Wrong Answer,1954
G6,Wrong Answer,220
G6,Wrong Answer,3994
G6,Wrong Answer,1722
G6,Wrong Answer,826
G6,Wrong Answer,389
G6,Wrong Answer,500
G6,Wrong Answer,1145
G6,Wrong Answer,2445
G6,Wrong Answer,6290
G6,Wrong Answer,642
G6,Wrong Answer,948
G6,Wrong Answer,659
G6,Wrong Answer,23754
G6,Wrong Answer,1229
G6,Wrong Answer,416
G6,Wrong Answer,952
G6,Wrong Answer,3736
G6,Wrong Answer,510
G6,Wrong Answer,1954
G6,Wrong Answer,2440
G6,Wrong Answer,2097
G6,Wrong Answer,368
G6,Wrong Answer,100
G6,Wrong Answer,8238
G6,Wrong Answer,175
G6,Wrong Answer,441
G6,Wrong Answer,1440
G6,Wrong Answer,749
G6,Wrong Answer,2262
G6,Wrong Answer,115
G6,Wrong Answer,9618
G6,Wrong Answer,1004
G6,Wrong Answer,1921
G6,Wrong Answer,2290
G6,Wrong Answer,1012
G6,Wrong Answer,312
G6,Wrong Answer,3347
G6,Wrong Answer,267
G6,Wrong Answer,163
G6,Wrong Answer,711
G6,Wrong Answer,454
G6,Wrong Answer,3871
G6,Wrong Answer,141
G6,Wrong Answer,1900
G6,Wrong Answer,762
G6,Wrong Answer,764
G6,Wrong Answer,506
G6,Wrong Answer,2783
G6,Wrong Answer,408
G6,Wrong Answer,771
G6,Wrong Answer,142
G6,Wrong Answer,863
G6,Wrong Answer,2111
G6,Wrong Answer,349
G6,Wrong Answer,847
G6,Wrong Answer,297
G6,Wrong Answer,10520
G6,Wrong Answer,5102
G6,Wrong Answer,952
G6,Wrong Answer,222
G6,Wrong Answer,335
G6,Wrong Answer,119
G6,Wrong Answer,16854
G6,Wrong Answer,1577
G6,Wrong Answer,539
G6,Wrong Answer,322
G6,Wrong Answer,439
G6,Wrong Answer,157
G6,Wrong Answer,156
G6,Wrong Answer,599
G6,Wrong Answer,176
G6,Wrong Answer,222
G6,Wrong Answer,2664
G6,Wrong Answer,835
G6,Wrong Answer,6813
G6,Wrong Answer,3077
G6,Wrong Answer,96
G6,Wrong Answer,571
G6,Wrong Answer,456
G6,Wrong Answer,305
G6,Wrong Answer,661
G6,Wrong Answer,417
G6,Wrong Answer,3630
G6,Wrong Answer,1552
G6,Wrong Answer,3394
G6,Wrong Answer,2848
G6,Wrong Answer,466
G6,Wrong Answer,420
G6,Wrong Answer,1829
G6,Wrong Answer,2214
G6,Wrong Answer,514
G6,Wrong Answer,4577
G6,Wrong Answer,181
G6,Wrong Answer,2828
G6,Wrong Answer,4757
G6,Wrong Answer,1243
G6,Wrong Answer,5458
G6,Wrong Answer,1790
G6,Wrong Answer,8663
G6,Wrong Answer,2467
G6,Wrong Answer,76
G6,Wrong Answer,670
G6,Wrong Answer,523
G6,Wrong Answer,629
G6,Wrong Answer,2333
G6,Wrong Answer,1398
G6,Wrong Answer,1466
G6,Wrong Answer,51
G6,Wrong Answer,1080
G6,Wrong Answer,973
G6,Wrong Answer,1049
G6,Wrong Answer,1091
G6,Wrong Answer,577
G6,Wrong Answer,538
G6,Wrong Answer,235
G6,Wrong Answer,1003
G6,Wrong Answer,623
G6,Wrong Answer,518
G6,Wrong Answer,227
G6,Wrong Answer,3805
G6,Wrong Answer,335
G6,Wrong Answer,147
G6,Wrong Answer,817
G6,Wrong Answer,205
G6,Wrong Answer,62
G6,Wrong Answer,5477
G6,Wrong Answer,1391
G6,Wrong Answer,268
G6,Wrong Answer,19249
G6,Wrong Answer,2661
G6,Wrong Answer,1431
G6,Wrong Answer,692
G6,Wrong Answer,3435
G6,Wrong Answer,5219
G6,Wrong Answer,1250
G6,Wrong Answer,454
G6,Wrong Answer,466
G6,Wrong Answer,51
G6,Wrong Answer,322
G6,Wrong Answer,999
G6,Wrong Answer,1687
G6,Wrong Answer,294
G6,Wrong Answer,246
G6,Wrong Answer,490
G6,Wrong Answer,1050
G6,Wrong Answer,2598
G6,Wrong Answer,6086
G6,Wrong Answer,1047
G6,Wrong Answer,500
G6,Wrong Answer,641
G6,Wrong Answer,4391
G6,Wrong Answer,236
G6,Wrong Answer,1383
G6,Wrong Answer,43027
G6,Wrong Answer,639
G6,Wrong Answer,9813
G6,Wrong Answer,950
G6,Wrong Answer,2085
G6,Wrong Answer,2401
G6,Wrong Answer,1202
G6,Wrong Answer,771
G6,Wrong Answer,6654
G6,Wrong Answer,445
G6,Wrong Answer,4852
G6,Wrong Answer,805
G6,Wrong Answer,542
G6,Wrong Answer,769
G6,Wrong Answer,239
G6,Wrong Answer,2090
G6,Wrong Answer,460
G6,Wrong Answer,10750
G6,Wrong Answer,2481
G6,Wrong Answer,41616
G6,Wrong Answer,3476
G6,Wrong Answer,177
G6,Wrong Answer,967
G6,Wrong Answer,296
G6,Wrong Answer,93
G6,Wrong Answer,1897
G6,Wrong Answer,197
G6,Wrong Answer,33769
G6,Wrong Answer,1118
G6,Wrong Answer,397
G6,Wrong Answer,148
G6,Wrong Answer,20654
G6,Wrong Answer,304
G6,Wrong Answer,4188
G6,Wrong Answer,246
G6,Wrong Answer,47
G6,Wrong Answer,130
G6,Wrong Answer,342
G6,Wrong Answer,2091
G6,Wrong Answer,109
G6,Wrong Answer,358
G6,Wrong Answer,1799
G6,Wrong Answer,4831
G6,Wrong Answer,431
G6,Wrong Answer,824
G6,Wrong Answer,691
G6,Wrong Answer,977
G6,Wrong Answer,433
G6,Wrong Answer,10342
G6,Wrong Answer,1499
G6,Wrong Answer,192
G6,Wrong Answer,2104
G6,Wrong Answer,2546
G6,Wrong Answer,998
G6,Wrong Answer,537
G6,Wrong Answer,140
G6,Wrong Answer,1128
G6,Wrong Answer,351
G6,Wrong Answer,755
G6,Wrong Answer,75
G6,Wrong Answer,69
G6,Wrong Answer,675
G6,Wrong Answer,244
G6,Wrong Answer,8550
G6,Wrong Answer,2654
G6,Wrong Answer,5855
G6,Wrong Answer,290
G6,Wrong Answer,1784
G6,Wrong Answer,369
G6,Wrong Answer,96
G6,Wrong Answer,3155
G6,Wrong Answer,78
G6,Wrong Answer,60
G6,Wrong Answer,2803
G6,Wrong Answer,2428
G6,Wrong Answer,209
G6,Wrong Answer,1900
G6,Wrong Answer,188
G6,Wrong Answer,49
G6,Wrong Answer,2778
G6,Wrong Answer,1031
G6,Wrong Answer,2337
G6,Wrong Answer,939
G6,Wrong Answer,93
G6,Wrong Answer,1879
G6,Wrong Answer,186
G6,Wrong Answer,397
G6,Wrong Answer,55
G6,Wrong Answer,1625
G6,Wrong Answer,2941
G6,Wrong Answer,996
G6,Wrong Answer,311
G6,Wrong Answer,107
G6,Wrong Answer,805
G6,Wrong Answer,395
G6,Wrong Answer,1244
G6,Wrong Answer,170
G6,Wrong Answer,110
G6,Wrong Answer,8830
G6,Wrong Answer,1056
G6,Wrong Answer,3950
G6,Wrong Answer,779
G6,Wrong Answer,76
G6,Wrong Answer,351
G6,Wrong Answer,1489
G6,Wrong Answer,1710
G6,Wrong Answer,616
G6,Wrong Answer,420
G6,Wrong Answer,22
G6,Wrong Answer,158
G6,Wrong Answer,1390
G6,Wrong Answer,2064
G6,Wrong Answer,121
G6,Wrong Answer,116
G6,Wrong Answer,180
G6,Wrong Answer,1659
G6,Wrong Answer,531
G6,Wrong Answer,3302
G6,Wrong Answer,999
G6,Wrong Answer,2417
G6,Wrong Answer,3201
G6,Wrong Answer,3071
G6,Wrong Answer,722
G6,Wrong Answer,237
G6,Wrong Answer,296
G6,Wrong Answer,150
G6,Wrong Answer,2597
G6,Wrong Answer,106
G6,Wrong Answer,641
G6,Wrong Answer,264
G6,Wrong Answer,1579
G6,Wrong Answer,1149
G6,Wrong Answer,6309
G6,Wrong Answer,18632
G6,Wrong Answer,2938
G6,Wrong Answer,419
G6,Wrong Answer,550
G6,Wrong Answer,5755
G6,Wrong Answer,291
G6,Wrong Answer,2655
G6,Wrong Answer,2045
G6,Wrong Answer,353
G6,Wrong Answer,201
G6,Wrong Answer,475
G6,Wrong Answer,656
G6,Wrong Answer,732
G6,Wrong Answer,9401
G6,Wrong Answer,430
G6,Wrong Answer,106
G6,Wrong Answer,526
G6,Wrong Answer,2171
G6,Wrong Answer,376
G6,Wrong Answer,2152
G6,Wrong Answer,245
G6,Wrong Answer,302
G6,Wrong Answer,138
G6,Wrong Answer,308
G6,Wrong Answer,1648
G6,Wrong Answer,301
G6,Wrong Answer,1409
G6,Wrong Answer,3962
G6,Wrong Answer,2246
G6,Wrong Answer,390
G6,Wrong Answer,170
G6,Wrong Answer,648
G6,Wrong Answer,813
G6,Wrong Answer,77
G6,Wrong Answer,453
G6,Wrong Answer,276
G6,Wrong Answer,772
G6,Wrong Answer,1375
G6,Wrong Answer,264
G6,Wrong Answer,368
G6,Wrong Answer,261
G6,Wrong Answer,367
G6,Wrong Answer,323
G6,Wrong Answer,202
G6,Wrong Answer,1831
G6,Wrong Answer,2018
G6,Wrong Answer,439
G6,Wrong Answer,293
G6,Wrong Answer,1864
G6,Wrong Answer,302
G6,Wrong Answer,487
G6,Wrong Answer,840
G6,Wrong Answer,6147
G6,Wrong Answer,37
G6,Wrong Answer,29
G6,Wrong Answer,569
G6,Wrong Answer,102
G6,Wrong Answer,277
G6,Wrong Answer,243
G6,Wrong Answer,9317
G6,Wrong Answer,21028
G6,Wrong Answer,74
G6,Wrong Answer,13484
G6,Wrong Answer,444
G6,Wrong Answer,5928
G6,Wrong Answer,39674
G6,Wrong Answer,1342
G6,Wrong Answer,12
G6,Wrong Answer,3684
G6,Wrong Answer,4892
G6,Wrong Answer,16995
G6,Wrong Answer,148
G6,Wrong Answer,381
G6,Wrong Answer,61
G6,Wrong Answer,407
G6,Wrong Answer,7898
G6,Wrong Answer,371
G6,Wrong Answer,226
G6,Wrong Answer,9917
G6,Wrong Answer,1388
G6,Wrong Answer,656
G6,Wrong Answer,846
G6,Wrong Answer,8076
G6,Wrong Answer,101
G6,Wrong Answer,1291
G6,Wrong Answer,1915
G6,Wrong Answer,187
G6,Wrong Answer,858
G6,Wrong Answer,278
G6,Wrong Answer,153
G6,Wrong Answer,322
G6,Wrong Answer,369
G6,Wrong Answer,164
G6,Wrong Answer,1699
G6,Wrong Answer,319
G6,Wrong Answer,551
G6,Wrong Answer,524
G6,Wrong Answer,388
G6,Wrong Answer,224
G6,Wrong Answer,1035
G6,Wrong Answer,1487
G6,Wrong Answer,376
G6,Wrong Answer,816
G6,Wrong Answer,145
G6,Wrong Answer,212
G6,Wrong Answer,325
G6,Wrong Answer,843
G6,Wrong Answer,462
G6,Wrong Answer,389
G6,Wrong Answer,24
G6,Wrong Answer,1862
G6,Wrong Answer,6507
G6,Wrong Answer,2782
G6,Wrong Answer,124
G6,Wrong Answer,238
G6,Wrong Answer,183
G6,Wrong Answer,1090
G6,Wrong Answer,866
G6,Wrong Answer,3820
G6,Wrong Answer,1844
G6,Wrong Answer,3667
G6,Wrong Answer,3335
G6,Wrong Answer,667
G6,Wrong Answer,2172
G6,Wrong Answer,43
G6,Wrong Answer,642
G6,Wrong Answer,634
G6,Wrong Answer,389
G6,Wrong Answer,106
G6,Wrong Answer,223
G6,Wrong Answer,2940
G6,Wrong Answer,375
G6,Wrong Answer,2764
G6,Wrong Answer,237
G6,Wrong Answer,237
G6,Wrong Answer,55
G6,Wrong Answer,71
G6,Wrong Answer,258
G6,Wrong Answer,1011
G6,Wrong Answer,93
G6,Wrong Answer,279
G6,Wrong Answer,33661
G6,Wrong Answer,85
G6,Wrong Answer,1941
G6,Wrong Answer,739
G6,Wrong Answer,8264
G6,Wrong Answer,3048
G6,Wrong Answer,206
G6,Wrong Answer,157
G6,Wrong Answer,209
G6,Wrong Answer,831
G6,Wrong Answer,605
G6,Wrong Answer,42
G6,Wrong Answer,520
G6,Wrong Answer,8039
G6,Wrong Answer,647
G6,Wrong Answer,152
G6,Wrong Answer,3962
G6,Wrong Answer,39
G6,Wrong Answer,410
G6,Wrong Answer,299
G6,Wrong Answer,2124
G6,Wrong Answer,2358
G6,Wrong Answer,85
G6,Wrong Answer,882
G6,Wrong Answer,3484
G6,Wrong Answer,7132
G6,Wrong Answer,17069
G6,Wrong Answer,192
G6,Wrong Answer,364
G6,Wrong Answer,373
G6,Wrong Answer,3099
G6,Wrong Answer,230
G6,Wrong Answer,1557
G6,Wrong Answer,295
G6,Wrong Answer,114
G6,Wrong Answer,350
G6,Wrong Answer,334
G6,Wrong Answer,123
G6,Wrong Answer,585
G6,Wrong Answer,39273
G6,Wrong Answer,496
G6,Wrong Answer,2801
G6,Wrong Answer,668
G6,Wrong Answer,202
G6,Wrong Answer,232
G6,Wrong Answer,1239
G6,Wrong Answer,43149
G6,Wrong Answer,7916
G6,Wrong Answer,297
G6,Wrong Answer,14523
G6,Wrong Answer,1302
G6,Wrong Answer,296
G6,Wrong Answer,467
G6,Wrong Answer,341
G6,Wrong Answer,44
G6,Wrong Answer,2553
G6,Wrong Answer,966
G6,Wrong Answer,213
G6,Wrong Answer,29198
G6,Wrong Answer,214
G6,Wrong Answer,97
G6,Wrong Answer,882
G6,Wrong Answer,224
G6,Wrong Answer,169
G6,Wrong Answer,190
G6,Wrong Answer,590
G6,Wrong Answer,671
G6,Wrong Answer,1883
G6,Wrong Answer,882
G6,Wrong Answer,109
G6,Wrong Answer,365
G6,Wrong Answer,121
G6,Wrong Answer,753
G6,Wrong Answer,459
G6,Wrong Answer,127
G6,Wrong Answer,687
G6,Wrong Answer,93
G6,Wrong Answer,477
G6,Wrong Answer,219
G6,Wrong Answer,127
G6,Wrong Answer,139
G6,Wrong Answer,81
G6,Wrong Answer,2103
G6,Wrong Answer,123
G6,Wrong Answer,41
G6,Wrong Answer,286
G6,Wrong Answer,261
G6,Wrong Answer,192
G6,Wrong Answer,5028
G6,Wrong Answer,41172
G6,Wrong Answer,38309
G6,Wrong Answer,3302
G6,Wrong Answer,1575
G6,Wrong Answer,2424
G6,Wrong Answer,472
G6,Wrong Answer,831
G6,Wrong Answer,5013
G6,Wrong Answer,757
G6,Wrong Answer,925
G6,Wrong Answer,4794
G6,Wrong Answer,1104
G6,Wrong Answer,1108
G6,Wrong Answer,483
G6,Wrong Answer,897
G6,Wrong Answer,2614
G6,Wrong Answer,55
G6,Wrong Answer,54
G6,Wrong Answer,68
G6,Wrong Answer,361
G6,Wrong Answer,44
G6,Wrong Answer,718
G6,Wrong Answer,114
G6,Wrong Answer,1720
G6,Wrong Answer,66
G6,Wrong Answer,71
G6,Wrong Answer,275
G6,Wrong Answer,43
G6,Wrong Answer,2915
G6,Wrong Answer,511
G6,Wrong Answer,11288
G6,Wrong Answer,22
G6,Wrong Answer,117
G6,Wrong Answer,92
G6,Wrong Answer,72
G6,Wrong Answer,91
G6,Wrong Answer,955
G6,Wrong Answer,20197
G6,Wrong Answer,40
G6,Wrong Answer,133
G6,Wrong Answer,94
G6,Wrong Answer,67
G6,Wrong Answer,212
G6,Wrong Answer,160
G6,Wrong Answer,71
G6,Wrong Answer,498
G6,Wrong Answer,659
G6,Wrong Answer,477
G6,Wrong Answer,123
G6,Wrong Answer,41
G6,Wrong Answer,322
G6,Wrong Answer,102
G6,Wrong Answer,120
G6,Wrong Answer,159
G6,Wrong Answer,232
G6,Wrong Answer,311
G6,Wrong Answer,893
G6,Wrong Answer,51
G6,Wrong Answer,184
G6,Wrong Answer,565
G6,Wrong Answer,60
G6,Wrong Answer,214
G6,Wrong Answer,1196
G6,Wrong Answer,196
G6,Wrong Answer,211
G6,Wrong Answer,48
G6,Wrong Answer,112
G6,Wrong Answer,63
G6,Wrong Answer,633
G6,Wrong Answer,133
G6,Wrong Answer,1276
G6,Wrong Answer,1848
G6,Wrong Answer,368
G6,Wrong Answer,809
G6,Wrong Answer,83
G6,Wrong Answer,236
G6,Wrong Answer,190
G6,Wrong Answer,51
G6,Wrong Answer,812
G6,Wrong Answer,590
G6,Wrong Answer,112
G6,Wrong Answer,78
G6,Wrong Answer,710
G6,Wrong Answer,337
G6,Wrong Answer,123
G6,Wrong Answer,538
G6,Wrong Answer,135
G6,Wrong Answer,442
G6,Wrong Answer,815
G6,Wrong Answer,52
G6,Wrong Answer,155
G6,Wrong Answer,1343
G6,Wrong Answer,1359
G6,Wrong Answer,97
G6,Wrong Answer,377
G6,Wrong Answer,459
G6,Wrong Answer,1276
G6,Wrong Answer,248
G6,Wrong Answer,622
G6,Wrong Answer,142
G6,Wrong Answer,49
G6,Wrong Answer,375
G6,Wrong Answer,141
G6,Wrong Answer,141
G6,Wrong Answer,816
G6,Wrong Answer,1566
G6,Wrong Answer,237
G6,Wrong Answer,92
G6,Wrong Answer,77
G6,Wrong Answer,58
G6,Wrong Answer,148
G6,Wrong Answer,100
G6,Wrong Answer,85
G6,Wrong Answer,345
G6,Wrong Answer,53
G6,Wrong Answer,69
G6,Wrong Answer,2801
G6,Wrong Answer,357
G6,Wrong Answer,656
G6,Wrong Answer,60
G6,Wrong Answer,114
G6,Wrong Answer,781
G6,Wrong Answer,4518
G6,Wrong Answer,32
G6,Wrong Answer,301
G6,Wrong Answer,576
G6,Wrong Answer,39
G6,Wrong Answer,78
G6,Wrong Answer,69
G6,Wrong Answer,2352
G6,Wrong Answer,474
G6,Wrong Answer,163
G6,Wrong Answer,123
G6,Wrong Answer,105
G6,Wrong Answer,14883
G6,Wrong Answer,93
G6,Wrong Answer,1024
G6,Wrong Answer,579
G6,Wrong Answer,30
G6,Wrong Answer,114
G6,Wrong Answer,779
G6,Wrong Answer,173
G6,Wrong Answer,9381
G6,Wrong Answer,88
G6,Wrong Answer,59
G6,Wrong Answer,57
G6,Wrong Answer,1368
G6,Wrong Answer,420
G6,Wrong Answer,148
G6,Wrong Answer,84
G6,Wrong Answer,451
G6,Wrong Answer,1557
G6,Wrong Answer,529
G6,Wrong Answer,438
G6,Wrong Answer,44
G6,Wrong Answer,147
G6,Wrong Answer,1232
G6,Wrong Answer,33
G6,Wrong Answer,501
G6,Wrong Answer,3408
G6,Wrong Answer,236
G6,Wrong Answer,1966
G6,Wrong Answer,145
G6,Wrong Answer,28
G6,Wrong Answer,665
G6,Wrong Answer,88
G6,Wrong Answer,5242
G6,Wrong Answer,1337
G6,Wrong Answer,229
G6,Wrong Answer,1484
G6,Wrong Answer,2712
G6,Wrong Answer,703
G6,Wrong Answer,492
G6,Wrong Answer,217
G6,Wrong Answer,399
G6,Wrong Answer,85
G6,Wrong Answer,38
G6,Wrong Answer,256
G6,Wrong Answer,199
G6,Wrong Answer,626
G6,Wrong Answer,223
G6,Wrong Answer,356
G6,Wrong Answer,466
G6,Wrong Answer,75
G6,Wrong Answer,1940
G6,Wrong Answer,41
G6,Wrong Answer,205
G6,Wrong Answer,37
G6,Wrong Answer,59
G6,Wrong Answer,850
G6,Wrong Answer,97
G6,Wrong Answer,2476
G6,Wrong Answer,177
G6,Wrong Answer,86
G6,Wrong Answer,644
G6,Wrong Answer,128
G6,Wrong Answer,276
G6,Wrong Answer,150
G6,Wrong Answer,97
G6,Wrong Answer,198
G6,Wrong Answer,69
G6,Wrong Answer,636
G6,Wrong Answer,95
G6,Wrong Answer,643
G6,Wrong Answer,393
G6,Wrong Answer,1367
G6,Wrong Answer,58
G6,Wrong Answer,82
G6,Wrong Answer,184
G6,Wrong Answer,38051
G6,Wrong Answer,441
G6,Wrong Answer,4454
G6,Wrong Answer,149
G6,Wrong Answer,459
G6,Wrong Answer,899
G6,Wrong Answer,883
G6,Wrong Answer,393
G6,Wrong Answer,1224
G6,Wrong Answer,188
G6,Wrong Answer,825
G6,Wrong Answer,221
G6,Wrong Answer,76
G6,Wrong Answer,235
G6,Wrong Answer,61
G6,Wrong Answer,62
G6,Wrong Answer,74
G6,Wrong Answer,279
G6,Wrong Answer,71
G6,Wrong Answer,318
G6,Wrong Answer,816
G6,Wrong Answer,55
G6,Wrong Answer,244
G6,Wrong Answer,551
G6,Wrong Answer,51
G6,Wrong Answer,207
G6,Wrong Answer,645
G6,Wrong Answer,985
G6,Wrong Answer,51
G6,Wrong Answer,388
G6,Wrong Answer,110
G6,Wrong Answer,82
G6,Wrong Answer,38
G6,Wrong Answer,1101
G6,Wrong Answer,4907
G6,Wrong Answer,111
G6,Wrong Answer,250
G6,Wrong Answer,116
G6,Wrong Answer,390
G6,Wrong Answer,265
G6,Wrong Answer,44
G6,Wrong Answer,664
G6,Wrong Answer,58
G6,Wrong Answer,107
G6,Wrong Answer,431
G6,Wrong Answer,1530
G6,Wrong Answer,324
G6,Wrong Answer,29
G6,Wrong Answer,13243
G6,Wrong Answer,404
G6,Wrong Answer,272
G6,Wrong Answer,335
G6,Wrong Answer,165
G6,Wrong Answer,83
G6,Wrong Answer,47
G6,Wrong Answer,149
G6,Wrong Answer,1249
G6,Wrong Answer,44
G6,Wrong Answer,743
G6,Wrong Answer,32
G6,Wrong Answer,40
G6,Wrong Answer,2736
G6,Wrong Answer,165
G6,Wrong Answer,66
G6,Wrong Answer,193
G6,Wrong Answer,163
G6,Wrong Answer,485
G6,Wrong Answer,70
G6,Wrong Answer,72
G6,Wrong Answer,240
G6,Wrong Answer,95
G6,Wrong Answer,1029
G6,Wrong Answer,449
G6,Wrong Answer,41
G6,Wrong Answer,84
G6,Wrong Answer,72
G6,Wrong Answer,1156
G6,Wrong Answer,119
G6,Wrong Answer,109
G6,Wrong Answer,3597
G6,Wrong Answer,811
G6,Wrong Answer,499
