group,RJ_pattern,resolution_time_sec
G6,Wrong Answer,9747
G6,Wrong Answer,971
G6,Wrong Answer,239
G6,Wrong Answer,41
G6,Wrong Answer,328
G6,Wrong Answer,236
G6,Wrong Answer,2495
G6,Wrong Answer,344
G6,Wrong Answer,3127
G6,Wrong Answer,1063
G6,Wrong Answer,770
G6,Wrong Answer,701
G6,Wrong Answer,445
G6,Wrong Answer,186
G6,Wrong Answer,239
G6,Wrong Answer,3637
G6,Wrong Answer,27
G6,Wrong Answer,224
G6,Wrong Answer,61
G6,Wrong Answer,2912
G6,Wrong Answer,11157
G6,Wrong Answer,1421
G6,Wrong Answer,350
G6,Wrong Answer,2206
G6,Wrong Answer,276
G6,Wrong Answer,816
G6,Wrong Answer,208
G6,Wrong Answer,101
G6,Wrong Answer,308
G6,Wrong Answer,401
G6,Wrong Answer,225
G6,Wrong Answer,2898
G6,Wrong Answer,353
G6,Wrong Answer,2954
G6,Wrong Answer,8715
G6,Wrong Answer,224
G6,Wrong Answer,471
G6,Wrong Answer,442
G6,Wrong Answer,275
G6,Wrong Answer,155
G6,Wrong Answer,3418
G6,Wrong Answer,40
G6,Wrong Answer,63
G6,Wrong Answer,146
G6,Wrong Answer,1242
G6,Wrong Answer,832
G6,Wrong Answer,1510
G6,Wrong Answer,549
G6,Wrong Answer,2537
G6,Wrong Answer,606
G6,Wrong Answer,1235
G6,Wrong Answer,386
G6,Wrong Answer,50
G6,Wrong Answer,2307
G6,Wrong Answer,1538
G6,Wrong Answer,365
G6,Wrong Answer,171
G6,Wrong Answer,38371
G6,Wrong Answer,10338
G6,Wrong Answer,270
G6,Wrong Answer,1575
G6,Wrong Answer,501
G6,Wrong Answer,1856
G6,Wrong Answer,145
G6,Wrong Answer,108
G6,Wrong Answer,18
G6,Wrong Answer,981
G6,Wrong Answer,997
G6,Wrong Answer,51
G6,Wrong Answer,7196
G6,Wrong Answer,18
G6,Wrong Answer,530
G6,Wrong Answer,115
G6,Wrong Answer,1257
G6,Wrong Answer,74
G6,Wrong Answer,6271
G6,Wrong Answer,182
G6,Wrong Answer,685
G6,Wrong Answer,798
G6,Wrong Answer,25
G6,Wrong Answer,287
G6,Wrong Answer,1523
G6,Wrong Answer,195
G6,Wrong Answer,669
G6,Wrong Answer,67
G6,Wrong Answer,204
G6,Wrong Answer,2757
G6,Wrong Answer,18166
G6,Wrong Answer,1453
G6,Wrong Answer,3501
G6,Wrong Answer,1781
G6,Wrong Answer,32372
G6,Wrong Answer,157
G6,Wrong Answer,1258
G6,Wrong Answer,282
G6,Wrong Answer,3312
G6,Wrong Answer,4580
G6,Wrong Answer,26
G6,Wrong Answer,863
G6,Wrong Answer,389
G6,Wrong Answer,785
G6,Wrong Answer,407
G6,Wrong Answer,749
G6,Wrong Answer,1000
G6,Wrong Answer,588
G6,Wrong Answer,845
G6,Wrong Answer,10371
G6,Wrong Answer,900
G6,Wrong Answer,728
G6,Wrong Answer,370
G6,Wrong Answer,3251
G6,Wrong Answer,3657
G6,Wrong Answer,111
G6,Wrong Answer,2151
G6,Wrong Answer,107
G6,Wrong Answer,8325
G6,Wrong Answer,757
G6,Wrong Answer,2073
G6,Wrong Answer,1729
G6,Wrong Answer,1260
G6,Wrong Answer,766
G6,Wrong Answer,830
G6,Wrong Answer,3791
G6,Wrong Answer,1146
G6,Wrong Answer,452
G6,Wrong Answer,3894
G6,Wrong Answer,1337
G6,Wrong Answer,1005
G6,Wrong Answer,378
G6,Wrong Answer,10757
G6,Wrong Answer,1374
G6,Wrong Answer,809
G6,Wrong Answer,3028
G6,Wrong Answer,313
G6,Wrong Answer,1950
G6,Wrong Answer,2869
G6,Wrong Answer,136
G6,Wrong Answer,1626
G6,Wrong Answer,3742
G6,Wrong Answer,812
G6,Wrong Answer,37031
G6,Wrong Answer,1626
G6,Wrong Answer,2135
G6,Wrong Answer,447
G6,Wrong Answer,815
G6,Wrong Answer,739
G6,Wrong Answer,275
G6,Wrong Answer,243
G6,Wrong Answer,1851
G6,Wrong Answer,953
G6,Wrong Answer,480
G6,Wrong Answer,250
G6,Wrong Answer,333
G6,Wrong Answer,713
G6,Wrong Answer,85
G6,Wrong Answer,356
G6,Wrong Answer,625
G6,Wrong Answer,954
G6,Wrong Answer,1285
G6,Wrong Answer,2252
G6,Wrong Answer,23962
G6,Wrong Answer,281
G6,Wrong Answer,828
G6,Wrong Answer,4682
G6,Wrong Answer,1334
G6,Wrong Answer,718
G6,Wrong Answer,421
G6,Wrong Answer,364
G6,Wrong Answer,2291
G6,Wrong Answer,1455
G6,Wrong Answer,817
G6,Wrong Answer,4074
G6,Wrong Answer,1254
G6,Wrong Answer,7459
G6,Wrong Answer,744
G6,Wrong Answer,244
G6,Wrong Answer,694
G6,Wrong Answer,386
G6,Wrong Answer,36
G6,Wrong Answer,42
G6,Wrong Answer,375
G6,Wrong Answer,459
G6,Wrong Answer,1568
G6,Wrong Answer,1769
G6,Wrong Answer,3251
G6,Wrong Answer,713
G6,Wrong Answer,436
G6,Wrong Answer,2466
G6,Wrong Answer,1704
G6,Wrong Answer,1991
G6,Wrong Answer,114
G6,Wrong Answer,1295
G6,Wrong Answer,1764
G6,Wrong Answer,1932
G6,Wrong Answer,2847
G6,Wrong Answer,342
G6,Wrong Answer,2593
G6,Wrong Answer,41
G6,Wrong Answer,2103
G6,Wrong Answer,560
G6,Wrong Answer,1624
G6,Wrong Answer,1193
G6,Wrong Answer,596
G6,Wrong Answer,6676
G6,Wrong Answer,267
G6,Wrong Answer,1763
G6,Wrong Answer,502
G6,Wrong Answer,1075
G6,Wrong Answer,954
G6,Wrong Answer,484
G6,Wrong Answer,3003
G6,Wrong Answer,279
G6,Wrong Answer,761
G6,Wrong Answer,793
G6,Wrong Answer,792
G6,Wrong Answer,780
G6,Wrong Answer,472
G6,Wrong Answer,1772
G6,Wrong Answer,9758
G6,Wrong Answer,577
G6,Wrong Answer,152
G6,Wrong Answer,1209
G6,Wrong Answer,9366
G6,Wrong Answer,3691
G6,Wrong Answer,4033
G6,Wrong Answer,1344
G6,Wrong Answer,860
G6,Wrong Answer,962
G6,Wrong Answer,2283
G6,Wrong Answer,273
G6,Wrong Answer,2079
G6,Wrong Answer,211
G6,Wrong Answer,107
G6,Wrong Answer,1488
G6,Wrong Answer,1671
G6,Wrong Answer,191
G6,Wrong Answer,722
G6,Wrong Answer,3759
G6,Wrong Answer,187
G6,Wrong Answer,6208
G6,Wrong Answer,9828
G6,Wrong Answer,612
G6,Wrong Answer,2572
G6,Wrong Answer,11846
G6,Wrong Answer,140
G6,Wrong Answer,1051
G6,Wrong Answer,837
G6,Wrong Answer,21183
G6,Wrong Answer,1246
G6,Wrong Answer,825
G6,Wrong Answer,749
G6,Wrong Answer,885
G6,Wrong Answer,3456
G6,Wrong Answer,6601
G6,Wrong Answer,110
G6,Wrong Answer,549
G6,Wrong Answer,5598
G6,Wrong Answer,567
G6,Wrong Answer,4832
G6,Wrong Answer,792
G6,Wrong Answer,959
G6,Wrong Answer,295
G6,Wrong Answer,32765
G6,Wrong Answer,2627
G6,Wrong Answer,240
G6,Wrong Answer,15
G6,Wrong Answer,41719
G6,Wrong Answer,5087
G6,Wrong Answer,642
G6,Wrong Answer,553
G6,Wrong Answer,296
G6,Wrong Answer,1251
G6,Wrong Answer,850
G6,Wrong Answer,233
G6,Wrong Answer,62
G6,Wrong Answer,103
G6,Wrong Answer,28892
G6,Wrong Answer,6692
G6,Wrong Answer,561
G6,Wrong Answer,1457
G6,Wrong Answer,921
G6,Wrong Answer,1169
G6,Wrong Answer,1139
G6,Wrong Answer,4585
G6,Wrong Answer,685
G6,Wrong Answer,4851
G6,Wrong Answer,227
G6,Wrong Answer,732
G6,Wrong Answer,1145
G6,Wrong Answer,228
G6,Wrong Answer,3040
G6,Wrong Answer,84
G6,Wrong Answer,1749
G6,Wrong Answer,671
G6,Wrong Answer,981
G6,Wrong Answer,2849
G6,Wrong Answer,814
G6,Wrong Answer,432
G6,Wrong Answer,767
G6,Wrong Answer,20659
G6,Wrong Answer,217
G6,Wrong Answer,474
G6,Wrong Answer,1419
G6,Wrong Answer,288
G6,Wrong Answer,129
G6,Wrong Answer,1196
G6,Wrong Answer,1716
G6,Wrong Answer,810
G6,Wrong Answer,458
G6,Wrong Answer,2641
G6,Wrong Answer,471
G6,Wrong Answer,40985
G6,Wrong Answer,2638
G6,Wrong Answer,1492
G6,Wrong Answer,544
G6,Wrong Answer,1077
G6,Wrong Answer,411
G6,Wrong Answer,264
G6,Wrong Answer,3651
G6,Wrong Answer,281
G6,Wrong Answer,2190
G6,Wrong Answer,1935
G6,Wrong Answer,1134
G6,Wrong Answer,2932
G6,Wrong Answer,109
G6,Wrong Answer,1765
G6,Wrong Answer,394
G6,Wrong Answer,740
G6,Wrong Answer,695
G6,Wrong Answer,373
G6,Wrong Answer,1135
G6,Wrong Answer,188
G6,Wrong Answer,651
G6,Wrong Answer,435
G6,Wrong Answer,2504
G6,Wrong Answer,2288
G6,Wrong Answer,3475
G6,Wrong Answer,329
G6,Wrong Answer,125
G6,Wrong Answer,763
G6,Wrong Answer,441
G6,Wrong Answer,792
G6,Wrong Answer,321
G6,Wrong Answer,2791
G6,Wrong Answer,1649
G6,Wrong Answer,252
G6,Wrong Answer,206
G6,Wrong Answer,509
G6,Wrong Answer,8341
G6,Wrong Answer,2566
G6,Wrong Answer,72
G6,Wrong Answer,7834
G6,Wrong Answer,886
G6,Wrong Answer,1153
G6,Wrong Answer,1837
G6,Wrong Answer,415
G6,Wrong Answer,1390
G6,Wrong Answer,614
G6,Wrong Answer,824
G6,Wrong Answer,308
G6,Wrong Answer,721
G6,Wrong Answer,79
G6,Wrong Answer,690
G6,Wrong Answer,4205
G6,Wrong Answer,365
G6,Wrong Answer,296
G6,Wrong Answer,5049
G6,Wrong Answer,4833
G6,Wrong Answer,4243
G6,Wrong Answer,581
G6,Wrong Answer,1347
G6,Wrong Answer,286
G6,Wrong Answer,1102
G6,Wrong Answer,784
G6,Wrong Answer,142
G6,Wrong Answer,1219
G6,Wrong Answer,1312
G6,Wrong Answer,1218
G6,Wrong Answer,707
G6,Wrong Answer,352
G6,Wrong Answer,53
G6,Wrong Answer,453
G6,Wrong Answer,1480
G6,Wrong Answer,1233
G6,Wrong Answer,442
G6,Wrong Answer,1134
G6,Wrong Answer,1607
G6,Wrong Answer,4165
G6,Wrong Answer,206
G6,Wrong Answer,443
G6,Wrong Answer,1579
G6,Wrong Answer,605
G6,Wrong Answer,152
G6,Wrong Answer,940
G6,Wrong Answer,697
G6,Wrong Answer,939
G6,Wrong Answer,229
G6,Wrong Answer,527
G6,Wrong Answer,451
G6,Wrong Answer,2075
G6,Wrong Answer,1115
G6,Wrong Answer,391
G6,Wrong Answer,533
G6,Wrong Answer,375
G6,Wrong Answer,3046
G6,Wrong Answer,2106
G6,Wrong Answer,1135
G6,Wrong Answer,409
G6,Wrong Answer,151
G6,Wrong Answer,607
G6,Wrong Answer,3308
G6,Wrong Answer,344
G6,Wrong Answer,2145
G6,Wrong Answer,327
G6,Wrong Answer,1118
G6,Wrong Answer,133
G6,Wrong Answer,561
G6,Wrong Answer,2163
G6,Wrong Answer,136
G6,Wrong Answer,35741
G6,Wrong Answer,104
G6,Wrong Answer,3610
G6,Wrong Answer,136
G6,Wrong Answer,1691
G6,Wrong Answer,525
G6,Wrong Answer,2170
G6,Wrong Answer,123
G6,Wrong Answer,303
G6,Wrong Answer,52
G6,Wrong Answer,3108
G6,Wrong Answer,494
G6,Wrong Answer,1195
G6,Wrong Answer,282
G6,Wrong Answer,1726
G6,Wrong Answer,67
G6,Wrong Answer,2100
G6,Wrong Answer,514
G6,Wrong Answer,857
G6,Wrong Answer,100
G6,Wrong Answer,6074
G6,Wrong Answer,273
G6,Wrong Answer,1337
G6,Wrong Answer,4280
G6,Wrong Answer,39
G6,Wrong Answer,456
G6,Wrong Answer,136
G6,Wrong Answer,462
G6,Wrong Answer,938
G6,Wrong Answer,1213
G6,Wrong Answer,3665
G6,Wrong Answer,5137
G6,Wrong Answer,1638
G6,Wrong Answer,423
G6,Wrong Answer,183
G6,Wrong Answer,2221
G6,Wrong Answer,700
G6,Wrong Answer,792
G6,Wrong Answer,1613
G6,Wrong Answer,3038
G6,Wrong Answer,2675
G6,Wrong Answer,199
G6,Wrong Answer,367
G6,Wrong Answer,1286
G6,Wrong Answer,2117
G6,Wrong Answer,333
G6,Wrong Answer,1691
G6,Wrong Answer,111
G6,Wrong Answer,570
G6,Wrong Answer,944
G6,Wrong Answer,862
G6,Wrong Answer,820
G6,Wrong Answer,520
G6,Wrong Answer,139
G6,Wrong Answer,157
G6,Wrong Answer,9764
G6,Wrong Answer,1945
G6,Wrong Answer,1785
G6,Wrong Answer,1867
G6,Wrong Answer,522
G6,Wrong Answer,2227
G6,Wrong Answer,4143
G6,Wrong Answer,820
G6,Wrong Answer,914
G6,Wrong Answer,824
G6,Wrong Answer,965
G6,Wrong Answer,733
G6,Wrong Answer,1571
G6,Wrong Answer,2250
G6,Wrong Answer,654
G6,Wrong Answer,631
G6,Wrong Answer,7413
G6,Wrong Answer,4902
G6,Wrong Answer,2939
G6,Wrong Answer,1262
G6,Wrong Answer,1117
G6,Wrong Answer,3006
G6,Wrong Answer,7806
G6,Wrong Answer,352
G6,Wrong Answer,2579
G6,Wrong Answer,10422
G6,Wrong Answer,3108
G6,Wrong Answer,235
G6,Wrong Answer,453
G6,Wrong Answer,345
G6,Wrong Answer,1254
G6,Wrong Answer,1205
G6,Wrong Answer,415
G6,Wrong Answer,1660
G6,Wrong Answer,2171
G6,Wrong Answer,634
G6,Wrong Answer,6155
G6,Wrong Answer,307
G6,Wrong Answer,3821
G6,Wrong Answer,1643
G6,Wrong Answer,1332
G6,Wrong Answer,12487
G6,Wrong Answer,65
G6,Wrong Answer,594
G6,Wrong Answer,1574
G6,Wrong Answer,377
G6,Wrong Answer,5666
G6,Wrong Answer,2438
G6,Wrong Answer,1368
G6,Wrong Answer,6286
G6,Wrong Answer,844
G6,Wrong Answer,2796
G6,Wrong Answer,1182
G6,Wrong Answer,329
G6,Wrong Answer,260
G6,Wrong Answer,860
G6,Wrong Answer,684
G6,Wrong Answer,1031
G6,Wrong Answer,393
G6,Wrong Answer,340
G6,Wrong Answer,1415
G6,Wrong Answer,3902
G6,Wrong Answer,1181
G6,Wrong Answer,1856
G6,Wrong Answer,1159
G6,Wrong Answer,1070
G6,Wrong Answer,1411
G6,Wrong Answer,437
G6,Wrong Answer,2726
G6,Wrong Answer,241
G6,Wrong Answer,3752
G6,Wrong Answer,4033
G6,Wrong Answer,2050
G6,Wrong Answer,1341
G6,Wrong Answer,15859
G6,Wrong Answer,2320
G6,Wrong Answer,1275
G6,Wrong Answer,1359
G6,Wrong Answer,1046
G6,Wrong Answer,2607
G6,Wrong Answer,568
G6,Wrong Answer,3358
G6,Wrong Answer,411
G6,Wrong Answer,1788
G6,Wrong Answer,2628
G6,Wrong Answer,381
G6,Wrong Answer,1800
G6,Wrong Answer,3504
G6,Wrong Answer,5829
G6,Wrong Answer,599
G6,Wrong Answer,2514
G6,Wrong Answer,2470
G6,Wrong Answer,180
G6,Wrong Answer,178
G6,Wrong Answer,55
G6,Wrong Answer,511
G6,Wrong Answer,828
G6,Wrong Answer,7249
G6,Wrong Answer,27850
G6,Wrong Answer,338
G6,Wrong Answer,8765
G6,Wrong Answer,997
G6,Wrong Answer,355
G6,Wrong Answer,785
G6,Wrong Answer,4425
G6,Wrong Answer,401
G6,Wrong Answer,1582
G6,Wrong Answer,475
G6,Wrong Answer,1493
G6,Wrong Answer,1065
G6,Wrong Answer,290
G6,Wrong Answer,2710
G6,Wrong Answer,511
G6,Wrong Answer,10471
G6,Wrong Answer,150
G6,Wrong Answer,386
G6,Wrong Answer,696
G6,Wrong Answer,4564
G6,Wrong Answer,1873
G6,Wrong Answer,537
G6,Wrong Answer,677
G6,Wrong Answer,7957
G6,Wrong Answer,693
G6,Wrong Answer,267
G6,Wrong Answer,496
G6,Wrong Answer,1648
G6,Wrong Answer,2302
G6,Wrong Answer,1186
G6,Wrong Answer,622
G6,Wrong Answer,9173
G6,Wrong Answer,366
G6,Wrong Answer,19535
G6,Wrong Answer,919
G6,Wrong Answer,464
G6,Wrong Answer,827
G6,Wrong Answer,1126
G6,Wrong Answer,97
G6,Wrong Answer,139
G6,Wrong Answer,188
G6,Wrong Answer,568
G6,Wrong Answer,585
G6,Wrong Answer,573
G6,Wrong Answer,898
G6,Wrong Answer,1277
G6,Wrong Answer,398
G6,Wrong Answer,1825
G6,Wrong Answer,171
G6,Wrong Answer,335
G6,Wrong Answer,871
G6,Wrong Answer,1700
G6,Wrong Answer,740
G6,Wrong Answer,2569
G6,Wrong Answer,376
G6,Wrong Answer,3703
G6,Wrong Answer,137
G6,Wrong Answer,379
G6,Wrong Answer,374
G6,Wrong Answer,558
G6,Wrong Answer,1712
G6,Wrong Answer,374
G6,Wrong Answer,38653
G6,Wrong Answer,2686
G6,Wrong Answer,414
G6,Wrong Answer,599
G6,Wrong Answer,732
G6,Wrong Answer,450
G6,Wrong Answer,145
G6,Wrong Answer,334
G6,Wrong Answer,694
G6,Wrong Answer,840
G6,Wrong Answer,1278
G6,Wrong Answer,222
G6,Wrong Answer,52
G6,Wrong Answer,1532
G6,Wrong Answer,1777
G6,Wrong Answer,412
G6,Wrong Answer,888
G6,Wrong Answer,609
G6,Wrong Answer,1805
G6,Wrong Answer,2208
G6,Wrong Answer,456
G6,Wrong Answer,414
G6,Wrong Answer,2824
G6,Wrong Answer,1381
G6,Wrong Answer,1640
G6,Wrong Answer,2599
G6,Wrong Answer,894
G6,Wrong Answer,880
G6,Wrong Answer,1836
G6,Wrong Answer,97
G6,Wrong Answer,580
G6,Wrong Answer,1075
G6,Wrong Answer,357
G6,Wrong Answer,786
G6,Wrong Answer,1169
G6,Wrong Answer,337
G6,Wrong Answer,765
G6,Wrong Answer,521
G6,Wrong Answer,1252
G6,Wrong Answer,232
G6,Wrong Answer,686
G6,Wrong Answer,313
G6,Wrong Answer,968
G6,Wrong Answer,880
G6,Wrong Answer,1905
G6,Wrong Answer,136
G6,Wrong Answer,389
G6,Wrong Answer,4711
G6,Wrong Answer,333
G6,Wrong Answer,693
G6,Wrong Answer,1328
G6,Wrong Answer,153
G6,Wrong Answer,424
G6,Wrong Answer,101
G6,Wrong Answer,7771
G6,Wrong Answer,880
G6,Wrong Answer,242
G6,Wrong Answer,239
G6,Wrong Answer,980
G6,Wrong Answer,224
G6,Wrong Answer,1541
G6,Wrong Answer,299
G6,Wrong Answer,860
G6,Wrong Answer,542
G6,Wrong Answer,2529
G6,Wrong Answer,299
G6,Wrong Answer,446
G6,Wrong Answer,1349
G6,Wrong Answer,838
G6,Wrong Answer,15693
G6,Wrong Answer,5483
G6,Wrong Answer,462
G6,Wrong Answer,451
G6,Wrong Answer,1614
G6,Wrong Answer,3608
G6,Wrong Answer,497
G6,Wrong Answer,648
G6,Wrong Answer,594
G6,Wrong Answer,296
G6,Wrong Answer,84
G6,Wrong Answer,882
G6,Wrong Answer,2125
G6,Wrong Answer,7871
G6,Wrong Answer,571
G6,Wrong Answer,3219
G6,Wrong Answer,3752
G6,Wrong Answer,15319
G6,Wrong Answer,868
G6,Wrong Answer,329
G6,Wrong Answer,36
G6,Wrong Answer,2250
G6,Wrong Answer,16871
G6,Wrong Answer,384
G6,Wrong Answer,384
G6,Wrong Answer,240
G6,Wrong Answer,1152
G6,Wrong Answer,372
G6,Wrong Answer,2386
G6,Wrong Answer,272
G6,Wrong Answer,4410
G6,Wrong Answer,1337
G6,Wrong Answer,2231
G6,Wrong Answer,642
G6,Wrong Answer,1430
G6,Wrong Answer,2694
G6,Wrong Answer,167
G6,Wrong Answer,5802
G6,Wrong Answer,4279
G6,Wrong Answer,258
G6,Wrong Answer,208
G6,Wrong Answer,370
G6,Wrong Answer,403
G6,Wrong Answer,1703
G6,Wrong Answer,2502
G6,Wrong Answer,1140
G6,Wrong Answer,93
G6,Wrong Answer,6251
G6,Wrong Answer,38735
G6,Wrong Answer,292
G6,Wrong Answer,476
G6,Wrong Answer,689
G6,Wrong Answer,525
G6,Wrong Answer,373
G6,Wrong Answer,1522
G6,Wrong Answer,315
G6,Wrong Answer,986
G6,Wrong Answer,269
G6,Wrong Answer,1236
G6,Wrong Answer,352
G6,Wrong Answer,88
G6,Wrong Answer,703
G6,Wrong Answer,820
G6,Wrong Answer,320
G6,Wrong Answer,2252
G6,Wrong Answer,847
G6,Wrong Answer,81
G6,Wrong Answer,337
G6,Wrong Answer,740
G6,Wrong Answer,118
G6,Wrong Answer,9505
G6,Wrong Answer,235
G6,Wrong Answer,3029
G6,Wrong Answer,378
G6,Wrong Answer,200
G6,Wrong Answer,1311
G6,Wrong Answer,3263
G6,Wrong Answer,1918
G6,Wrong Answer,324
G6,Wrong Answer,156
G6,Wrong Answer,167
G6,Wrong Answer,895
G6,Wrong Answer,6598
G6,Wrong Answer,262
G6,Wrong Answer,2170
G6,Wrong Answer,1721
G6,Wrong Answer,129
G6,Wrong Answer,530
G6,Wrong Answer,116
G6,Wrong Answer,1770
G6,Wrong Answer,87
G6,Wrong Answer,119
G6,Wrong Answer,9143
G6,Wrong Answer,974
G6,Wrong Answer,260
G6,Wrong Answer,1108
G6,Wrong Answer,747
G6,Wrong Answer,654
G6,Wrong Answer,796
G6,Wrong Answer,267
G6,Wrong Answer,1095
G6,Wrong Answer,118
G6,Wrong Answer,159
G6,Wrong Answer,174
G6,Wrong Answer,2186
G6,Wrong Answer,1327
G6,Wrong Answer,296
G6,Wrong Answer,388
G6,Wrong Answer,255
G6,Wrong Answer,1153
G6,Wrong Answer,109
G6,Wrong Answer,4318
G6,Wrong Answer,177
G6,Wrong Answer,104
G6,Wrong Answer,3021
G6,Wrong Answer,1556
G6,Wrong Answer,1037
G6,Wrong Answer,335
G6,Wrong Answer,251
G6,Wrong Answer,3686
G6,Wrong Answer,131
G6,Wrong Answer,365
G6,Wrong Answer,3144
G6,Wrong Answer,1803
G6,Wrong Answer,128
G6,Wrong Answer,2912
G6,Wrong Answer,432
G6,Wrong Answer,860
G6,Wrong Answer,71
G6,Wrong Answer,867
G6,Wrong Answer,661
G6,Wrong Answer,678
G6,Wrong Answer,17509
G6,Wrong Answer,397
G6,Wrong Answer,1347
G6,Wrong Answer,1654
G6,Wrong Answer,11356
G6,Wrong Answer,1140
G6,Wrong Answer,2462
G6,Wrong Answer,131
G6,Wrong Answer,35903
G6,Wrong Answer,277
G6,Wrong Answer,752
G6,Wrong Answer,99
G6,Wrong Answer,57
G6,Wrong Answer,166
G6,Wrong Answer,1544
G6,Wrong Answer,1360
G6,Wrong Answer,1345
G6,Wrong Answer,160
G6,Wrong Answer,1199
G6,Wrong Answer,41700
G6,Wrong Answer,231
G6,Wrong Answer,1007
G6,Wrong Answer,77
G6,Wrong Answer,1365
G6,Wrong Answer,265
G6,Wrong Answer,439
G6,Wrong Answer,244
G6,Wrong Answer,153
G6,Wrong Answer,135
G6,Wrong Answer,278
G6,Wrong Answer,505
G6,Wrong Answer,361
G6,Wrong Answer,557
G6,Wrong Answer,1735
G6,Wrong Answer,206
G6,Wrong Answer,121
G6,Wrong Answer,1332
G6,Wrong Answer,188
G6,Wrong Answer,96
G6,Wrong Answer,121
G6,Wrong Answer,1079
G6,Wrong Answer,1572
G6,Wrong Answer,974
G6,Wrong Answer,4633
G6,Wrong Answer,19316
G6,Wrong Answer,101
G6,Wrong Answer,966
G6,Wrong Answer,2582
G6,Wrong Answer,115
G6,Wrong Answer,89
G6,Wrong Answer,1743
G6,Wrong Answer,343
G6,Wrong Answer,824
G6,Wrong Answer,2212
G6,Wrong Answer,635
G6,Wrong Answer,1188
G6,Wrong Answer,218
G6,Wrong Answer,229
G6,Wrong Answer,187
G6,Wrong Answer,261
G6,Wrong Answer,1267
G6,Wrong Answer,467
G6,Wrong Answer,341
G6,Wrong Answer,106
G6,Wrong Answer,2644
G6,Wrong Answer,1331
G6,Wrong Answer,1035
G6,Wrong Answer,186
G6,Wrong Answer,13002
G6,Wrong Answer,41069
G6,Wrong Answer,432
G6,Wrong Answer,97
G6,Wrong Answer,695
G6,Wrong Answer,29654
G6,Wrong Answer,1511
G6,Wrong Answer,1152
G6,Wrong Answer,7891
G6,Wrong Answer,1205
G6,Wrong Answer,28261
G6,Wrong Answer,195
G6,Wrong Answer,1087
G6,Wrong Answer,37
G6,Wrong Answer,1468
G6,Wrong Answer,131
G6,Wrong Answer,317
G6,Wrong Answer,55
G6,Wrong Answer,62
G6,Wrong Answer,454
G6,Wrong Answer,87
G6,Wrong Answer,32349
G6,Wrong Answer,258
G6,Wrong Answer,71
G6,Wrong Answer,618
G6,Wrong Answer,3316
G6,Wrong Answer,951
G6,Wrong Answer,353
G6,Wrong Answer,317
G6,Wrong Answer,1255
G6,Wrong Answer,187
G6,Wrong Answer,337
G6,Wrong Answer,49
G6,Wrong Answer,212
G6,Wrong Answer,1075
G6,Wrong Answer,189
G6,Wrong Answer,227
G6,Wrong Answer,178
G6,Wrong Answer,797
G6,Wrong Answer,109
G6,Wrong Answer,90
G6,Wrong Answer,532
G6,Wrong Answer,775
G6,Wrong Answer,463
G6,Wrong Answer,54
G6,Wrong Answer,1242
G6,Wrong Answer,333
G6,Wrong Answer,472
G6,Wrong Answer,6333
G6,Wrong Answer,60
G6,Wrong Answer,231
G6,Wrong Answer,504
G6,Wrong Answer,515
G6,Wrong Answer,11684
G6,Wrong Answer,89
G6,Wrong Answer,1147
G6,Wrong Answer,428
G6,Wrong Answer,246
G6,Wrong Answer,127
G6,Wrong Answer,374
G6,Wrong Answer,2356
G6,Wrong Answer,3925
G6,Wrong Answer,592
G6,Wrong Answer,442
G6,Wrong Answer,717
G6,Wrong Answer,255
G6,Wrong Answer,429
G6,Wrong Answer,313
G6,Wrong Answer,385
G6,Wrong Answer,1100
G6,Wrong Answer,2075
G6,Wrong Answer,3511
G6,Wrong Answer,359
G6,Wrong Answer,2653
G6,Wrong Answer,237
G6,Wrong Answer,247
G6,Wrong Answer,1445
G6,Wrong Answer,2245
G6,Wrong Answer,688
G6,Wrong Answer,22119
G6,Wrong Answer,497
G6,Wrong Answer,921
G6,Wrong Answer,642
G6,Wrong Answer,349
G6,Wrong Answer,1440
G6,Wrong Answer,432
G6,Wrong Answer,429
G6,Wrong Answer,158
G6,Wrong Answer,990
G6,Wrong Answer,422
G6,Wrong Answer,7292
G6,Wrong Answer,1935
G6,Wrong Answer,117
G6,Wrong Answer,97
G6,Wrong Answer,7046
G6,Wrong Answer,284
G6,Wrong Answer,1849
G6,Wrong Answer,109
G6,Wrong Answer,1161
G6,Wrong Answer,3123
G6,Wrong Answer,242
G6,Wrong Answer,316
G6,Wrong Answer,2749
G6,Wrong Answer,3459
G6,Wrong Answer,1702
G6,Wrong Answer,9534
G6,Wrong Answer,521
G6,Wrong Answer,695
G6,Wrong Answer,4673
G6,Wrong Answer,563
G6,Wrong Answer,701
G6,Wrong Answer,106
G6,Wrong Answer,1015
G6,Wrong Answer,2788
G6,Wrong Answer,799
G6,Wrong Answer,1261
G6,Wrong Answer,2355
G6,Wrong Answer,1130
G6,Wrong Answer,120
G6,Wrong Answer,2144
G6,Wrong Answer,769
G6,Wrong Answer,1125
G6,Wrong Answer,363
G6,Wrong Answer,378
G6,Wrong Answer,11035
G6,Wrong Answer,451
G6,Wrong Answer,1546
G6,Wrong Answer,808
G6,Wrong Answer,92
G6,Wrong Answer,3116
G6,Wrong Answer,118
G6,Wrong Answer,1017
G6,Wrong Answer,86
G6,Wrong Answer,87
G6,Wrong Answer,277
G6,Wrong Answer,113
G6,Wrong Answer,37
G6,Wrong Answer,1454
